,image_path,label
1688,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(16).jpg,Desert
1689,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(158).jpg,Desert
1690,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(163).jpg,Desert
1691,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(207).jpg,Desert
1692,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(200).jpg,Desert
1693,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(205).jpg,Desert
1694,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(203).jpg,Desert
1695,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(201).jpg,Desert
1696,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(209).jpg,Desert
1697,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(204).jpg,Desert
1698,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(202).jpg,Desert
1699,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(208).jpg,Desert
1700,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(206).jpg,Desert
1701,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(20).jpg,Desert
1702,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(2).jpg,Desert
1703,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(196).jpg,Desert
1704,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(197).jpg,Desert
1705,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(192).jpg,Desert
1706,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(198).jpg,Desert
1707,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(194).jpg,Desert
1708,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(195).jpg,Desert
1709,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(193).jpg,Desert
1710,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(199).jpg,Desert
1711,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(191).jpg,Desert
1712,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(190).jpg,Desert
1713,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(184).jpg,Desert
1714,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(183).jpg,Desert
1715,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(187).jpg,Desert
1716,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(189).jpg,Desert
1717,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(186).jpg,Desert
1718,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(19).jpg,Desert
1719,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(185).jpg,Desert
1720,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(236).jpg,Desert
1721,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(23).jpg,Desert
1722,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(231).jpg,Desert
1723,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(232).jpg,Desert
1724,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(229).jpg,Desert
1725,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(234).jpg,Desert
1726,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(230).jpg,Desert
1727,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(228).jpg,Desert
1728,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(235).jpg,Desert
1729,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(233).jpg,Desert
1730,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(227).jpg,Desert
1731,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(226).jpg,Desert
1732,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(225).jpg,Desert
1733,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(219).jpg,Desert
1734,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(221).jpg,Desert
1735,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(222).jpg,Desert
1736,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(220).jpg,Desert
1737,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(22).jpg,Desert
1738,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(223).jpg,Desert
1739,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(224).jpg,Desert
1740,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(218).jpg,Desert
1741,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(217).jpg,Desert
1742,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(216).jpg,Desert
1743,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(211).jpg,Desert
1744,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(214).jpg,Desert
1745,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(210).jpg,Desert
1746,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(212).jpg,Desert
1747,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(21).jpg,Desert
1748,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(213).jpg,Desert
1749,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(215).jpg,Desert
1750,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(254).jpg,Desert
1751,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(256).jpg,Desert
1752,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(258).jpg,Desert
1753,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(257).jpg,Desert
1754,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(255).jpg,Desert
1755,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(259).jpg,Desert
1756,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(26).jpg,Desert
1757,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(248).jpg,Desert
1758,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(252).jpg,Desert
1759,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(249).jpg,Desert
1760,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(250).jpg,Desert
1761,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(247).jpg,Desert
1762,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(253).jpg,Desert
1763,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(25).jpg,Desert
1764,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(246).jpg,Desert
1765,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(251).jpg,Desert
1766,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(245).jpg,Desert
1767,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(240).jpg,Desert
1768,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(238).jpg,Desert
1769,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(241).jpg,Desert
1770,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(24).jpg,Desert
1771,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(242).jpg,Desert
1772,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(244).jpg,Desert
1773,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(237).jpg,Desert
1774,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(239).jpg,Desert
1775,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(243).jpg,Desert
1776,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(288).jpg,Desert
1777,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(282).jpg,Desert
1778,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(281).jpg,Desert
1779,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(28).jpg,Desert
1780,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(280).jpg,Desert
1781,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(279).jpg,Desert
1782,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(276).jpg,Desert
1783,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(274).jpg,Desert
1784,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(275).jpg,Desert
1785,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(277).jpg,Desert
1786,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(273).jpg,Desert
1787,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(278).jpg,Desert
1788,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(272).jpg,Desert
1789,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(266).jpg,Desert
1790,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(271).jpg,Desert
1791,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(265).jpg,Desert
1792,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(270).jpg,Desert
1793,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(267).jpg,Desert
1794,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(269).jpg,Desert
1795,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(264).jpg,Desert
1796,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(268).jpg,Desert
1797,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(27).jpg,Desert
1798,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(263).jpg,Desert
1799,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(261).jpg,Desert
1800,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(260).jpg,Desert
1801,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(262).jpg,Desert
1802,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(309).jpg,Desert
1803,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(308).jpg,Desert
1804,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(306).jpg,Desert
1805,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(30).jpg,Desert
1806,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(303).jpg,Desert
1807,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(307).jpg,Desert
1808,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(301).jpg,Desert
1809,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(305).jpg,Desert
1810,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(300).jpg,Desert
1811,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(302).jpg,Desert
1812,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(304).jpg,Desert
1813,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(3).jpg,Desert
1814,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(299).jpg,Desert
1815,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(298).jpg,Desert
1816,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(294).jpg,Desert
1817,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(291).jpg,Desert
1818,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(296).jpg,Desert
1819,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(295).jpg,Desert
1820,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(293).jpg,Desert
1821,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(292).jpg,Desert
1822,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(297).jpg,Desert
1823,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(290).jpg,Desert
1824,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(29).jpg,Desert
1825,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(289).jpg,Desert
1826,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(283).jpg,Desert
1827,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(287).jpg,Desert
1828,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(286).jpg,Desert
1829,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(284).jpg,Desert
1830,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(285).jpg,Desert
1831,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(332) (1).jpg,Desert
1832,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(331).jpg,Desert
1833,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(331) (1).jpg,Desert
1834,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(33).jpg,Desert
1835,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(330) (1).jpg,Desert
1836,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(329).jpg,Desert
1837,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(327).jpg,Desert
1838,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(328).jpg,Desert
1839,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(330).jpg,Desert
1840,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(326).jpg,Desert
1841,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(321).jpg,Desert
1842,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(319).jpg,Desert
1843,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(32).jpg,Desert
1844,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(320).jpg,Desert
1845,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(325).jpg,Desert
1846,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(322).jpg,Desert
1847,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(318).jpg,Desert
1848,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(323).jpg,Desert
1849,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(324).jpg,Desert
1850,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(311).jpg,Desert
1851,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(310).jpg,Desert
1852,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(312).jpg,Desert
1853,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(31).jpg,Desert
1854,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(313).jpg,Desert
1855,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(314).jpg,Desert
1856,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(316).jpg,Desert
1857,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(317).jpg,Desert
1858,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(315).jpg,Desert
1859,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(353).jpg,Desert
1860,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(35).jpg,Desert
1861,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(350).jpg,Desert
1862,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(351).jpg,Desert
1863,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(352).jpg,Desert
1864,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(349).jpg,Desert
1865,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(354).jpg,Desert
1866,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(348).jpg,Desert
1867,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(345).jpg,Desert
1868,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(342).jpg,Desert
1869,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(340).jpg,Desert
1870,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(343).jpg,Desert
1871,/content/drive/MyDrive/Interview Prep/Satellite Image ML AI/data/desert/desert(34).jpg,Desert
